"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-19",,,,,,,"0.70","0.0","0.0",,"53","38",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-20",,,,,,,"0.08","0.0","0.0",,"56","40",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-21",,,,,,,"0.12","0.0","0.0",,"55","37",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-22",,,,,,,"0.02","0.0","0.0",,"62","31",,,,,,,,,,,"    1",,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-23",,,,,,,"0.02","0.0","0.0",,"67","44",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-24",,,,,,,"0.31","0.0","0.0",,"61","41",,,,,,,,,,,"    1",,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-25",,,,,,,"0.32","0.0","0.0",,"57","37",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-26",,,,,,,"0.05","0.0","0.0",,"66","41",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-27",,,,,,,"0.05","0.0","0.0",,"63","43",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-28",,,,,,,"0.00","0.0","0.0",,"70","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-29",,,,,,,"0.00","0.0","0.0",,"68","43",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-30",,,,,,,"0.10","0.0","0.0",,"60","52",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-05-31",,,,,,,"0.00","0.0","0.0",,"65","48",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-01",,,,,,,"0.00","0.0","0.0",,"77","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-02",,,,,,,"0.00","0.0","0.0",,"81","48",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-03",,,,,,,"0.00","0.0","0.0",,"75","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-04",,,,,,,"0.00","0.0","0.0",,"79","42",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-05",,,,,,,"0.00","0.0","0.0",,"78","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-06",,,,,,,"0.00","0.0","0.0",,"69","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-07",,,,,,,"0.00","0.0","0.0",,"68","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-08",,,,,,,"0.00","0.0","0.0",,"74","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-09",,,,,,,"0.00","0.0","0.0",,"78","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-10",,,,,,,"0.00","0.0","0.0",,"78","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-11",,,,,,,"0.00","0.0","0.0",,"73","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-12",,,,,,,"0.00","0.0","0.0",,"82","40",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-13",,,,,,,"0.02","0.0","0.0",,"79","48",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-14",,,,,,,"0.41","0.0","0.0",,"64","53",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-15",,,,,,,"0.01","0.0","0.0",,"67","52",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-16",,,,,,,"0.05","0.0","0.0",,"64","47",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-17",,,,,,,"0.00","0.0","0.0",,"67","43",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-18",,,,,,,"0.00","0.0","0.0",,"65","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-19",,,,,,,"0.10","0.0","0.0",,"59","44",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-20",,,,,,,"0.00","0.0","0.0",,"66","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-21",,,,,,,"0.00","0.0","0.0",,"66","37",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-22",,,,,,,"0.00","0.0","0.0",,"76","38",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-23",,,,,,,"0.00","0.0","0.0",,"86","45",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-24",,,,,,,"0.00","0.0","0.0",,"67","45",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-25",,,,,,,"0.00","0.0","0.0",,"65","45",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-26",,,,,,,"0.00","0.0","0.0",,"72","41",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-27",,,,,,,"0.00","0.0","0.0",,"75","48",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-28",,,,,,,"0.00","0.0","0.0",,"82","43",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-29",,,,,,,"0.00","0.0","0.0",,"72","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-06-30",,,,,,,"0.00","0.0","0.0",,"67","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-01",,,,,,,"0.00","0.0","0.0",,"68","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-02",,,,,,,"0.00","0.0","0.0",,"76","39",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-03",,,,,,,"0.00","0.0","0.0",,"80","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-04",,,,,,,"0.00","0.0","0.0",,"82","44",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-05",,,,,,,"0.00","0.0","0.0",,"91","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-06",,,,,,,"0.00","0.0","0.0",,"98","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-07",,,,,,,"0.00","0.0","0.0",,"86","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-08",,,,,,,"0.00","0.0","0.0",,"80","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-09",,,,,,,"0.00","0.0","0.0",,"74","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-10",,,,,,,"0.00","0.0","0.0",,"74","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-11",,,,,,,"0.00","0.0","0.0",,"83","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-12",,,,,,,"0.00","0.0","0.0",,"85","44",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-13",,,,,,,"0.00","0.0","0.0",,"79","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-14",,,,,,,"0.00","0.0","0.0",,"81","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-15",,,,,,,"0.00","0.0","0.0",,"89","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-16",,,,,,,"0.00","0.0","0.0",,"93","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-17",,,,,,,"0.00","0.0","0.0",,"89","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-18",,,,,,,"0.00","0.0","0.0",,"90","47",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-19",,,,,,,"0.00","0.0","0.0",,"84","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-20",,,,,,,"0.00","0.0","0.0",,"80","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-21",,,,,,,"0.00","0.0","0.0",,"83","44",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-22",,,,,,,"0.00","0.0","0.0",,"71","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-23",,,,,,,"0.00","0.0","0.0",,"76","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-24",,,,,,,"0.00","0.0","0.0",,"82","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-25",,,,,,,"0.00","0.0","0.0",,"87","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-26",,,,,,,"0.00","0.0","0.0",,"90","51",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-27",,,,,,,"0.00","0.0","0.0",,"90","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-28",,,,,,,"0.00","0.0","0.0",,"93","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-29",,,,,,,"0.00","0.0","0.0",,"95","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-30",,,,,,,"0.00","0.0","0.0",,"70","56",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-07-31",,,,,,,"0.00","0.0","0.0",,"69","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-01",,,,,,,"0.00","0.0","0.0",,"72","48",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-02",,,,,,,"0.00","0.0","0.0",,"72","45",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-03",,,,,,,"0.00","0.0","0.0",,"69","45",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-04",,,,,,,"0.00","0.0","0.0",,"70","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-05",,,,,,,"0.00","0.0","0.0",,"80","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-06",,,,,,,"0.00","0.0","0.0",,"88","45",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-07",,,,,,,"0.00","0.0","0.0",,"91","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-08",,,,,,,"0.00","0.0","0.0",,"100","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-09",,,,,,,"0.00","0.0","0.0",,"100","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-10",,,,,,,"0.00","0.0","0.0",,"75","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-11",,,,,,,"0.00","0.0","0.0",,"69","45",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-12",,,,,,,"0.00","0.0","0.0",,"79","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-13",,,,,,,"0.00","0.0","0.0",,"73","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-14",,,,,,,"0.15","0.0","0.0",,"72","44",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-15",,,,,,,"0.00","0.0","0.0",,"71","48",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-16",,,,,,,"0.00","0.0","0.0",,"68","54",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-17",,,,,,,"0.00","0.0","0.0",,"78","57",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-18",,,,,,,"0.00","0.0","0.0",,"81","50",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-19",,,,,,,"0.00","0.0","0.0",,"76","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-20",,,,,,,"0.00","0.0","0.0",,"73","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-21",,,,,,,"0.51","0.0","0.0",,"60","46",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-22",,,,,,,"0.00","0.0","0.0",,"70","38",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-23",,,,,,,"0.24","0.0","0.0",,"62","49",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-24",,,,,,,"0.16","0.0","0.0",,"67","50",,,,,,,,,,,,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-25",,,,,,,"0.04","0.0","0.0",,"62","52",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-26",,,,,,,"0.05","0.0","0.0",,"70","51",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-27",,,,,,,"0.00","0.0","0.0",,"72","40",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-28",,,,,,,"0.00","0.0","0.0",,"73","47",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-29",,,,,,,"0.00","0.0","0.0",,"67","55",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-30",,,,,,,"0.00","0.0","0.0",,"72","54",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-08-31",,,,,,,"0.01","0.0","0.0",,"70","50",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-01",,,,,,,"0.00","0.0","0.0",,"63","38",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-02",,,,,,,"0.00","0.0","0.0",,"70","36",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-03",,,,,,,"0.27","0.0","0.0",,"76","40",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-04",,,,,,,"0.18","0.0","0.0",,"63","53",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-05",,,,,,,"0.20","0.0","0.0",,"66","43",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-06",,,,,,,"0.00","0.0","0.0",,"68","38",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-07",,,,,,,"0.00","0.0","0.0",,"71","35",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-08",,,,,,,"0.00","0.0","0.0",,"82","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-09",,,,,,,"0.00","0.0","0.0",,"86","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-10",,,,,,,"0.00","0.0","0.0",,"77","52",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-11",,,,,,,"0.00","0.0","0.0",,"85","47",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-12",,,,,,,"0.08","0.0","0.0",,"65","51",,,,,,,,,,,"    1",,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-13",,,,,,,"0.00","0.0","0.0",,"71","48",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-14",,,,,,,"0.00","0.0","0.0",,"69","48",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-15",,,,,,,"0.00","0.0","0.0",,"64","44",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-16",,,,,,,"0.00","0.0","0.0",,"63","43",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-17",,,,,,,"0.00","0.0","0.0",,"61","53",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-18",,,,,,,"0.00","0.0","0.0",,"72","51",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-19",,,,,,,"0.00","0.0","0.0",,"66","41",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-20",,,,,,,"0.00","0.0","0.0",,"66","37",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-21",,,,,,,"0.00","0.0","0.0",,"67","35",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-22",,,,,,,"0.22","0.0","0.0",,"63","35",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-23",,,,,,,"0.03","0.0","0.0",,"66","53",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-24",,,,,,,"0.23","0.0","0.0",,"66","52",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-25",,,,,,,"0.00","0.0","0.0",,"65","52",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-26",,,,,,,"0.00","0.0","0.0",,"69","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-27",,,,,,,"0.00","0.0","0.0",,"73","38",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-28",,,,,,,"0.00","0.0","0.0",,"72","35",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-29",,,,,,,"0.00","0.0","0.0",,"74","38",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-09-30",,,,,,,"0.00","0.0","0.0",,"75","38",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-01",,,,,,,"0.00","0.0","0.0",,"72","37",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-02",,,,,,,"0.00","0.0","0.0",,"69","39",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-03",,,,,,,"0.00","0.0","0.0",,"61","41",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-04",,,,,,,"0.00","0.0","0.0",,"67","40",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-05",,,,,,,"0.00","0.0","0.0",,"67","39",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-06",,,,,,,"0.38","0.0","0.0",,"65","55",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-07",,,,,,,"0.32","0.0","0.0",,"58","45",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-08",,,,,,,"0.07","0.0","0.0",,"59","33",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-09",,,,,,,"0.00","0.0","0.0",,"58","30",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-10",,,,,,,"0.00","0.0","0.0",,"60","30",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-11",,,,,,,"0.08","0.0","0.0",,"52","33",,,,,,,,,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-12",,,,,,,"0.00","0.0","0.0",,"62","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-13",,,,,,,"0.00","0.0","0.0",,"60","32",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-14",,,,,,,"0.00","0.0","0.0",,"62","41",,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-15",,,,,,,"0.00","0.0","0.0",,"68","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1960-10-16",,,,,,,"0.00","0.0","0.0",,"57","42",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
